caseID,sideForceScale,rollMomentScale,yawMomentScale,aileronEffectivenessScale,inertiaScale,IxzNormalized,riseTime_s,overshoot_pct,settlingTime_s,finalBankError_deg,peakRollRate_degps,peakAutomaticAileron_deg,peakAutomaticRudder_deg,peakSideslip_deg,peakYawRate_degps,peakAileronRate_degps
624,1.2,1,1.2,0.8,0.8,0.1,3.36,6.80376376560951,12.44,8.93005633990544e-07,2.99651653786841,0.808031113563922,0.107753191120001,0.262790054059355,1.82969540249544,1.24381523502526
625,1.2,1,1.2,0.8,1,-0.1,3.32,6.93616342903262,12.4,7.36892350310853e-07,3.06028445194645,0.831266410050839,0.108204854065393,0.262399382451096,1.83165505909753,1.26797913363504
626,1.2,1,1.2,0.8,1,0,3.32,6.90633519036681,12.42,7.88696677907125e-07,3.04526467038075,0.822436646505924,0.109614383833164,0.26308134843435,1.83168543201497,1.26607064937521
627,1.2,1,1.2,0.8,1,0.1,3.34,6.87694965834199,12.44,8.43760006975802e-07,3.03042165391592,0.81403255967976,0.111023379580042,0.263830417193973,1.83171121349513,1.26269773656209
628,1.2,1,1.2,0.8,1.2,-0.1,3.28,7.02487827856997,12.4,6.70423703230795e-07,3.09615029726938,0.843522384929493,0.110414500148794,0.263095191368696,1.83377330776276,1.28176396227985
629,1.2,1,1.2,0.8,1.2,0,3.3,6.98801234863887,12.42,7.28880630075164e-07,3.08244751729635,0.831960483535506,0.112755578911195,0.263997174456975,1.83376145413085,1.28016114118914
630,1.2,1,1.2,0.8,1.2,0.1,3.32,6.95185861188899,12.44,7.91982155906976e-07,3.06912141041227,0.820833184695624,0.115234921932539,0.26499929164766,1.83373451689365,1.27716657312272
631,1.2,1,1.2,1,0.8,-0.1,3.3,4.92141974238558,11.62,7.07581705331393e-08,3.19522622218253,0.68912357068172,0.1074726623253,0.255226526161662,1.79809457182351,1.22375799640217
632,1.2,1,1.2,1,0.8,0,3.3,4.91381759527775,11.64,7.22475225127188e-08,3.18065974912125,0.682913885577958,0.108619450716122,0.255726753819753,1.7983021964552,1.22178118521016
633,1.2,1,1.2,1,0.8,0.1,3.32,4.90619384693413,11.64,7.40833577581876e-08,3.16639741454499,0.677034688062008,0.109739696869168,0.256268331375503,1.7985061536328,1.21829617717872
634,1.2,1,1.2,1,1,-0.1,3.28,4.97410019446375,11.62,7.46145278830428e-08,3.23780776361535,0.699926742816555,0.10991457416054,0.255777210227,1.79944655325991,1.24099806420441
635,1.2,1,1.2,1,1,0,3.28,4.9643781114914,11.64,7.64264835239632e-08,3.22297479611017,0.69112082376855,0.111825069425978,0.256478277572337,1.79970349412513,1.23939754389159
636,1.2,1,1.2,1,1,0.1,3.32,4.95456148523053,11.66,7.87785784539405e-08,3.20844363528531,0.682745520696435,0.113752278259744,0.257251795573423,1.79995567064045,1.23637927414602
637,1.2,1,1.2,1,1.2,-0.1,3.24,5.02822822447558,11.62,7.82443327327084e-08,3.27814107804976,0.712222079390198,0.112428517653477,0.256415933184399,1.80086558691752,1.25731572514995
638,1.2,1,1.2,1,1.2,0,3.28,5.01635156773261,11.64,8.03374398658061e-08,3.26587999198205,0.700834737326841,0.115518880984615,0.257341546584617,1.80112547791663,1.25532682024909
639,1.2,1,1.2,1,1.2,0.1,3.3,5.00438230858035,11.66,8.32054986887065e-08,3.253905243621,0.689879028427247,0.118792781218393,0.258376409209603,1.80137722316615,1.25161614876976
640,1.2,1,1.2,1.2,0.8,-0.1,3.3,3.6947836652243,10.92,3.32046410134642e-07,3.32469662790896,0.595548409477005,0.108380301257567,0.250553187198782,1.77773324605569,1.20067372102438
641,1.2,1,1.2,1.2,0.8,0,3.3,3.69456680378322,10.94,3.20837783985872e-07,3.30973552004317,0.589458607210743,0.109768466505714,0.251040197093771,1.77799268305106,1.19831852009921
642,1.2,1,1.2,1.2,0.8,0.1,3.34,3.69425458789164,10.94,3.09684644203798e-07,3.29516870070915,0.583707563287488,0.11113439502637,0.251569254859438,1.77824979531731,1.19417254944801
643,1.2,1,1.2,1.2,1,-0.1,3.26,3.72750928164712,10.92,3.38015660848316e-07,3.37111969314517,0.606263691529603,0.111130589701485,0.2510294381079,1.77864336261827,1.22118508586542
644,1.2,1,1.2,1.2,1,0,3.3,3.7272960026916,10.94,3.24169607438263e-07,3.35675993253036,0.597626873514046,0.113420704322272,0.251712932298033,1.77897085745252,1.21927574650788
645,1.2,1,1.2,1.2,1,0.1,3.3,3.72688808571571,10.96,3.10412087948323e-07,3.34255996648736,0.589410109616414,0.115757786252183,0.252472478875841,1.77929675745973,1.21567904338518
646,1.2,1,1.2,1.2,1.2,-0.1,3.26,3.76106122132672,10.92,3.44019234517836e-07,3.41414838263382,0.618473549199877,0.113927396362338,0.251592133798198,1.77957195364585,1.23660251316681
647,1.2,1,1.2,1.2,1.2,0,3.28,3.76105539374257,10.94,3.27596343413181e-07,3.40318966169153,0.60745876360886,0.117588268471861,0.252497244979201,1.77992861605234,1.2350051218521
648,1.2,1,1.2,1.2,1.2,0.1,3.28,3.76068257383361,10.96,3.1130339227976e-07,3.39233203717815,0.596877207793829,0.121471588370661,0.25352150367987,1.78029313605843,1.2318375964405
649,1.2,1.2,0.8,0.8,0.8,-0.1,3.32,7.06986674777231,12.68,1.7538635443716e-06,3.10639043756211,0.850006455068106,0.112301386281145,0.377980660065276,1.82874350167445,1.25866080830016
650,1.2,1.2,0.8,0.8,0.8,0,3.34,7.04942541626643,12.7,1.8826714591874e-06,3.0923353054219,0.839610672101721,0.113417259487318,0.385561357741926,1.8289587302478,1.25618271797328
651,1.2,1.2,0.8,0.8,0.8,0.1,3.38,7.02917642437323,12.72,2.01989616173174e-06,3.07821036779056,0.8294557796445,0.115711611325653,0.394165123637357,1.82914750523599,1.25236518245553
652,1.2,1.2,0.8,0.8,1,-0.1,3.3,7.18225775252134,12.68,1.65214325923648e-06,3.14936720500934,0.867058771810793,0.11239149046154,0.380156494259791,1.83128059283567,1.27437501905628
653,1.2,1.2,0.8,0.8,1,0,3.32,7.15356062648461,12.72,1.80869038806777e-06,3.13662906906231,0.853350684215177,0.11379776361875,0.391509017225214,1.83169067180765,1.27234971312507
654,1.2,1.2,0.8,0.8,1,0.1,3.36,7.12547209303726,12.74,1.97863337869673e-06,3.12379698033745,0.839796105612068,0.11681255347007,0.404529318141252,1.83198014517856,1.26899945087324
655,1.2,1.2,0.8,0.8,1.2,-0.1,3.28,7.30260973528238,12.68,1.53592312746126e-06,3.18580375909255,0.885219530123447,0.111949813505923,0.379580517001661,1.8341057072855,1.28666177693986
656,1.2,1.2,0.8,0.8,1.2,0,3.32,7.26079300726026,12.72,1.71730558094638e-06,3.17616131295276,0.868527593302711,0.113568074959015,0.395035199185771,1.83515991197888,1.28496248528767
657,1.2,1.2,0.8,0.8,1.2,0.1,3.34,7.21954145641254,12.76,1.91831913832113e-06,3.16675768681814,0.851861777118159,0.117262550355908,0.413008503255271,1.83596492236068,1.28198709900066
658,1.2,1.2,0.8,1,0.8,-0.1,3.28,5.13480454089451,11.88,2.29053018932729e-07,3.28524916253694,0.719589874354427,0.127339697234144,0.408843853338915,1.79887818780101,1.23057815652028
659,1.2,1.2,0.8,1,0.8,0,3.3,5.13301886366908,11.9,2.52745129782685e-07,3.27115371042613,0.709512344705216,0.12876688067167,0.417137936649842,1.79927184739615,1.2284819486856
660,1.2,1.2,0.8,1,0.8,0.1,3.34,5.13112502448722,11.94,2.78225358016224e-07,3.25683015945196,0.699627596441821,0.131601404272371,0.426615582103635,1.79963204272193,1.22502486940515
661,1.2,1.2,0.8,1,1,-0.1,3.26,5.21190504353152,11.9,2.44718958696801e-07,3.33142677993886,0.736678919742254,0.127039170212983,0.411679286616862,1.8009888012881,1.24820908204009
662,1.2,1.2,0.8,1,1,0,3.3,5.20712568566198,11.92,2.75345103356397e-07,3.31931683446018,0.723581399783116,0.128841556498046,0.424056329083192,1.8015697181235,1.24569819079549
663,1.2,1.2,0.8,1,1,0.1,3.32,5.20293951882838,11.96,3.08803355439052e-07,3.30711185133442,0.710627910566004,0.132557863280671,0.438398845180321,1.80200853472531,1.24155212695499
664,1.2,1.2,0.8,1,1.2,-0.1,3.26,5.29379732403381,11.9,2.59044612718104e-07,3.36932444148876,0.754399403926708,0.126180162738477,0.411305082052184,1.80372187686808,1.26340565832688
665,1.2,1.2,0.8,1,1.2,0,3.28,5.28033869136032,11.94,2.96858069888567e-07,3.36121608630888,0.738756979990118,0.128300891370601,0.428160140191373,1.80494775618753,1.26129640762933
666,1.2,1.2,0.8,1,1.2,0.1,3.32,5.26913780490742,11.98,3.38799290681567e-07,3.3532438939809,0.723147277148102,0.132875421487337,0.447881547004092,1.80587510196297,1.25760852215021
667,1.2,1.2,0.8,1.2,0.8,-0.1,3.3,3.8966111789491,11.2,6.90498150998582e-08,3.41792433576227,0.626318143168234,0.139888620802521,0.431975339133309,1.77959314442303,1.20881451040775
668,1.2,1.2,0.8,1.2,0.8,0,3.32,3.90298350161303,11.22,5.65182579049391e-08,3.40387637497058,0.616612322985302,0.141598124460166,0.440836682531539,1.77999644948629,1.20631626246437
669,1.2,1.2,0.8,1.2,0.8,0.1,3.32,3.90926058579622,11.24,4.45255948119191e-08,3.38963711346869,0.607125098379242,0.144948452309667,0.451024688039374,1.78037823420396,1.20220220415639
670,1.2,1.2,0.8,1.2,1,-0.1,3.28,3.94909230635896,11.22,6.94593592234168e-08,3.4655509477136,0.643077674370788,0.139197879795297,0.435262974631829,1.78139243515289,1.22707706695215
671,1.2,1.2,0.8,1.2,1,0,3.3,3.9561019102245,11.24,5.47605561657751e-08,3.45389265740711,0.630670168117227,0.141371499418947,0.448398681702228,1.78186887866516,1.22505418155874
672,1.2,1.2,0.8,1.2,1,0.1,3.34,3.96366374799224,11.26,4.09240078433875e-08,3.44237750242306,0.618412788102313,0.14574303624734,0.463787012957184,1.78223483710275,1.22148377909205
673,1.2,1.2,0.8,1.2,1.2,-0.1,3.26,4.00016115357631,11.22,7.03532079985992e-08,3.5038276224104,0.660086073108296,0.137920182164276,0.434978708526801,1.78418389802594,1.24105270526973
674,1.2,1.2,0.8,1.2,1.2,0,3.3,4.00390594461823,11.26,5.38494242564536e-08,3.49686510037155,0.645467478252479,0.140507340818874,0.452891470651811,1.78509423679928,1.23936407109194
675,1.2,1.2,0.8,1.2,1.2,0.1,3.32,4.01118478604862,11.3,3.86152066237343e-08,3.48978336150151,0.630894218606294,0.145869729373203,0.473910537152081,1.78572842078128,1.23621795523437
676,1.2,1.2,1,0.8,0.8,-0.1,3.34,7.70734282204857,12.8,1.29967765465102e-06,2.99614152149648,0.879871235829622,0.0994410890026869,0.287981113984681,1.83982965617989,1.25865520643786
677,1.2,1.2,1,0.8,0.8,0,3.36,7.67999409297886,12.82,1.41127460211347e-06,2.98167331854859,0.871995795352023,0.100398277009409,0.294925243763399,1.83984897853215,1.25623893308121
678,1.2,1.2,1,0.8,0.8,0.1,3.38,7.65309998752589,12.84,1.53061318664972e-06,2.96716439508875,0.864422650049867,0.101322249188965,0.302752549768867,1.83986387616352,1.25250641936142
679,1.2,1.2,1,0.8,1,-0.1,3.34,7.81210363584698,12.8,1.10589046381807e-06,3.03489364525255,0.892574952466582,0.101715049001309,0.289699828467281,1.84215452081666,1.27436325604672
680,1.2,1.2,1,0.8,1,0,3.34,7.77672387970538,12.84,1.23736286128355e-06,3.01989680026497,0.881716170412162,0.103348036613627,0.300040151689901,1.84215546757997,1.27238167204834
681,1.2,1.2,1,0.8,1,0.1,3.38,7.74211813118823,12.86,1.38106932435209e-06,3.00471459844485,0.87118997911401,0.104988902442509,0.311859465683968,1.84213763961082,1.26909230907143
682,1.2,1.2,1,0.8,1.2,-0.1,3.32,7.91897531386432,12.8,9.01474275892327e-07,3.07070862210239,0.906834243267532,0.103981789120426,0.289505726705722,1.84471985572287,1.28664910795621
683,1.2,1.2,1,0.8,1.2,0,3.32,7.87420113301778,12.84,1.04864983515332e-06,3.05719754623327,0.892961170885574,0.106612559420555,0.303574119650203,1.84469850868239,1.28498236089124
684,1.2,1.2,1,0.8,1.2,0.1,3.36,7.83125040415484,12.86,1.21362679675817e-06,3.04385569045634,0.879362888900812,0.109386687391925,0.319812685131436,1.8445638710501,1.28205268974571
685,1.2,1.2,1,1,0.8,-0.1,3.3,5.62345013230872,12.02,3.83934955638325e-07,3.17689495971214,0.742433357648839,0.108182207668048,0.314066453393048,1.8070503917522,1.23056595624775
686,1.2,1.2,1,1,0.8,0,3.32,5.61524111845895,12.04,4.10113468291069e-07,3.16193459808588,0.734604209520495,0.109382289334609,0.321762326537347,1.80728512257665,1.2285161617471
687,1.2,1.2,1,1,0.8,0.1,3.34,5.60699826774004,12.06,4.37713436032331e-07,3.14692699071977,0.727055453037042,0.112084769139638,0.330512168576242,1.80751332336081,1.2251233223351
688,1.2,1.2,1,1,1,-0.1,3.28,5.69439891522773,12.02,3.84958416787609e-07,3.2206837201348,0.755468642908054,0.108497190365841,0.316414429348787,1.80875214472871,1.24819455165546
689,1.2,1.2,1,1,1,0,3.32,5.68358112643439,12.06,4.17622080435857e-07,3.20602118789308,0.744704930131017,0.110042411934374,0.32785390300486,1.80902249151664,1.24573799556028
690,1.2,1.2,1,1,1,0.1,3.32,5.6728353156731,12.08,4.52516003096178e-07,3.19114286579008,0.734257161821406,0.113642333828675,0.34106042551393,1.80926984971451,1.24166758879623
691,1.2,1.2,1,1,1.2,-0.1,3.26,5.76615195637676,12.04,3.84495498185663e-07,3.25962037320816,0.769917403133378,0.108276921262419,0.316454504285013,1.81076529800704,1.26338994584445
692,1.2,1.2,1,1,1.2,0,3.3,5.75189261369352,12.06,4.23499584869191e-07,3.24732583617433,0.756437973333269,0.110126262336219,0.331992836567083,1.81103594189421,1.26132117692849
693,1.2,1.2,1,1,1.2,0.1,3.3,5.7385199446212,12.08,4.65724123112106e-07,3.23512030190182,0.743194335804868,0.114562988975455,0.350106483636615,1.8111753853445,1.25769014128013
694,1.2,1.2,1,1.2,0.8,-0.1,3.28,4.26522456429432,11.36,4.47256596527699e-08,3.31348516624065,0.64436701029017,0.11933114168902,0.334062039845258,1.7855346315291,1.20880001589655
695,1.2,1.2,1,1.2,0.8,0,3.32,4.26662359441214,11.38,3.85036343557859e-08,3.29825465057202,0.636657147012588,0.120814555419159,0.342352690231421,1.78584609688653,1.2063571933733
696,1.2,1.2,1,1.2,0.8,0.1,3.32,4.26780843363869,11.38,3.26848286493765e-08,3.28300842953751,0.629229490875069,0.124053113829982,0.351844945911682,1.78615292774666,1.20231982640047
697,1.2,1.2,1,1.2,1,-0.1,3.28,4.31423275445345,11.36,4.92898717109159e-08,3.36015403630973,0.657520396216495,0.119370584467221,0.336853637106431,1.78678795366442,1.22706127313197
698,1.2,1.2,1,1.2,1,0,3.3,4.31591008452176,11.38,4.20078263788618e-08,3.34588972801299,0.647038853172748,0.121285633157607,0.349157689524193,1.78714443036325,1.22507713986713
699,1.2,1.2,1,1.2,1,0.1,3.32,4.31736546642742,11.4,3.5364056350561e-08,3.33144446461171,0.636853396346995,0.125582553314535,0.363448729899868,1.78749330243425,1.22156091267818
700,1.2,1.2,1,1.2,1.2,-0.1,3.26,4.36285155444659,11.38,5.38715481948179e-08,3.40062318575229,0.671808141891406,0.118844879614708,0.3370491885633,1.78835089473993,1.24103824149316
701,1.2,1.2,1,1.2,1.2,0,3.28,4.36486661339088,11.4,4.57046089392869e-08,3.38936851477434,0.658912963759711,0.121184097150389,0.353721920626194,1.78864670351126,1.23937821375114
702,1.2,1.2,1,1.2,1.2,0.1,3.32,4.36710603992354,11.42,3.84677688309204e-08,3.37817738096347,0.646236130787759,0.126441587274758,0.373279458778293,1.78884915193342,1.23627236365935
703,1.2,1.2,1.2,0.8,0.8,-0.1,3.36,8.19016244209657,12.9,5.15872661892595e-07,2.92049447780138,0.90621786650623,0.101494536137934,0.264144394115922,1.84850868207752,1.25864993801299
704,1.2,1.2,1.2,0.8,0.8,0,3.4,8.15916132911805,12.92,6.14156690062363e-07,2.90693149932532,0.900069001657026,0.102102102591726,0.264391959584272,1.84843402714114,1.25629439255196
705,1.2,1.2,1.2,0.8,0.8,0.1,3.4,8.12863504594645,12.94,7.19697966369612e-07,2.89339544930955,0.894160937882589,0.102679097732497,0.264662906335221,1.84836071999154,1.25264529672862
706,1.2,1.2,1.2,0.8,1,-0.1,3.34,8.29146624063315,12.9,2.57651515455127e-07,2.95310173090518,0.916346831342863,0.103420697412604,0.264554804620184,1.85071968121385,1.27435176020519
707,1.2,1.2,1.2,0.8,1,0,3.38,8.25164135950901,12.92,3.70389924235821e-07,2.93750579171102,0.907803972849166,0.104439966715638,0.264902587750414,1.85061097736527,1.27241329095381
708,1.2,1.2,1.2,0.8,1,0.1,3.38,8.21260240125245,12.94,4.94552025092291e-07,2.92187365532096,0.899645426222152,0.105434594368611,0.265289947469874,1.85050242112097,1.26918392233002
709,1.2,1.2,1.2,0.8,1.2,-0.1,3.34,8.39489483133754,12.88,5.55057680790287e-09,2.98590939786959,0.927712266289075,0.105549295102112,0.26498746576156,1.8530036424828,1.28663663662923
710,1.2,1.2,1.2,0.8,1.2,0,3.36,8.34573585034561,12.92,1.16801257282182e-07,2.97022977517258,0.916473643697247,0.107289733166117,0.265453320864202,1.85282149986048,1.28500206164785
711,1.2,1.2,1.2,0.8,1.2,0.1,3.38,8.29797267130907,12.94,2.55709766148488e-07,2.95480985989288,0.905658272378363,0.109103485130528,0.265983840306439,1.85263876510216,1.28211754598322
712,1.2,1.2,1.2,1,0.8,-0.1,3.32,6.00427656122103,12.12,4.88135461168215e-07,3.09972350429726,0.763560972857254,0.102873208546703,0.25655362816915,1.8136313047179,1.23055403950287
713,1.2,1.2,1.2,1,0.8,0,3.32,5.99151508328484,12.14,5.14114036202296e-07,3.08513598730121,0.757450777869556,0.10373918854315,0.256838806195878,1.81377786321148,1.22854999502733
714,1.2,1.2,1.2,1,0.8,0.1,3.34,5.97881441941013,12.16,5.41254797048926e-07,3.07062093223914,0.751621423382854,0.104573012197227,0.262036115677544,1.81392310791187,1.22522041183238
715,1.2,1.2,1.2,1,1,-0.1,3.3,6.07190201528541,12.12,4.75107440061125e-07,3.13893068490312,0.773687581800036,0.105198865686805,0.256912229690007,1.81520708454746,1.24818035357264
716,1.2,1.2,1.2,1,1,0,3.3,6.05544645723419,12.14,5.06905065704326e-07,3.12305356051342,0.765041274884099,0.106638461494664,0.259048903911674,1.81538440522932,1.24577737635973
717,1.2,1.2,1.2,1,1,0.1,3.34,6.03912595823242,12.16,5.40514351196862e-07,3.10729014221404,0.75678261099214,0.108064293396327,0.271442488847256,1.81555766092996,1.24178150001917
718,1.2,1.2,1.2,1,1.2,-0.1,3.26,6.14098179389124,12.12,4.61043318280447e-07,3.1763590736068,0.785316042497932,0.107708412093973,0.257286048767843,1.81684567022018,1.26337447948932
719,1.2,1.2,1.2,1,1.2,0,3.3,6.12080235545141,12.14,4.98302508137958e-07,3.16152274928895,0.774030031729875,0.110089503921015,0.263028858688933,1.81700590896426,1.26134572812543
720,1.2,1.2,1.2,1,1.2,0.1,3.32,6.10089004329734,12.18,5.38160700975646e-07,3.1467695074483,0.763113640451069,0.112579511968251,0.27995229855481,1.81716229758774,1.25777084506699
721,1.2,1.2,1.2,1.2,0.8,-0.1,3.3,4.55825598276798,11.46,4.69927797033225e-08,3.23704639588874,0.661609156327427,0.103843257911238,0.263601536999218,1.79046034669587,1.20878586018145
722,1.2,1.2,1.2,1.2,0.8,0,3.32,4.5556047676719,11.48,4.43585902467049e-08,3.22193368855239,0.655557103234567,0.104910582884202,0.271534876935916,1.79070143009518,1.20639766950104
723,1.2,1.2,1.2,1.2,0.8,0.1,3.32,4.55282439493776,11.5,4.20271514291063e-08,3.20693501905132,0.649796718515093,0.107528523905215,0.280578380077888,1.79093969604836,1.20243581743447
724,1.2,1.2,1.2,1.2,1,-0.1,3.28,4.60389380395439,11.48,5.21201010164349e-08,3.28057063897671,0.671843297293927,0.106545154410419,0.265892836719796,1.79158938009266,1.2270457149098
725,1.2,1.2,1.2,1.2,1,0,3.3,4.60046081257748,11.48,4.90325044066466e-08,3.2647851966666,0.663245030003495,0.108303948395944,0.277550316853664,1.79189016488458,1.22509989608534
726,1.2,1.2,1.2,1.2,1,0.1,3.3,4.59685446330225,11.5,4.64206344925061e-08,3.24906687113878,0.655029255125085,0.110073138909155,0.291052541246865,1.79218971300227,1.22163718872785
727,1.2,1.2,1.2,1.2,1.2,-0.1,3.26,4.65047464770023,11.48,5.71072298402978e-08,3.32056845451449,0.683623619231883,0.109424181455699,0.266155595674699,1.79274767960084,1.24102394119599
728,1.2,1.2,1.2,1.2,1.2,0,3.28,4.64642296733091,11.5,5.36306323096384e-08,3.30664970350184,0.672504806021412,0.112294244739731,0.281985070358644,1.79305968428999,1.2393922533929
729,1.2,1.2,1.2,1.2,1.2,0.1,3.3,4.6421140720483,11.52,5.08422400203993e-08,3.29263411926928,0.661788088271289,0.115314061037813,0.300382559321539,1.79338157222983,1.23632626724479
