caseID,plantCaseID,aileronTau_s,isDynamicStable,neutralHeadingPoleMagnitude,minimumDynamicDecayRate_per_s,minimumOscillatoryDampingRatio,balancedDiskMargin,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
1292,431,0.05,1,0,0.518132401051128,0.396514357600602,1.40046020867823,70.0017351384614,15.0743936957841,2.03235701093622
1293,431,0.075,1,0,0.523879394043907,0.38966684182582,1.3294823535811,67.227245118812,13.9193301104771,2.05116217882557
1294,432,0.035,1,0,0.511430901290507,0.388213128147112,1.46627220678368,72.4929769842457,16.250856923491,2.10862814993329
1295,432,0.05,1,0,0.514726204069255,0.384570895414783,1.41984684678397,70.7436694014039,15.4092800032202,2.10862814993329
1296,432,0.075,1,0,0.520426026513148,0.378031684953971,1.34547082225468,67.860236874167,14.1705647022172,2.12813904598271
1297,433,0.035,1,0,0.395434104929915,0.691919143380876,1.40558935849791,70.1986889647907,15.1621140859393,0.457088189614875
1298,433,0.05,1,0,0.397681123296957,0.688587990073874,1.39889205787393,69.9414250077034,15.0476981270067,0.461317574560379
1299,433,0.075,1,0,0.401555195088836,0.682576788302504,1.38735726202848,69.4964371895961,14.8530742770597,0.469894108605215
1300,434,0.035,1,0,0.39385879695219,0.685595820175994,1.4122332647415,70.4531022557641,15.2766741795251,0.448745389933132
1301,434,0.05,1,0,0.396073828059657,0.682410373927218,1.40570890590165,70.2032737935796,15.1641660589515,0.457088189614875
1302,434,0.075,1,0,0.399891738893948,0.676653614120881,1.39443263244384,69.7696752970321,14.9720945949967,0.465586093522959
1303,435,0.035,1,0,0.39231140384877,0.674611451070318,1.41873196377939,70.701185843313,15.3897722120524,0.444631267469109
1304,435,0.05,1,0,0.394495222611396,0.671606604617135,1.41234782758065,70.457482201682,15.2786589458729,0.448745389933132
1305,435,0.075,1,0,0.398258337962661,0.666166353348367,1.40134833478071,70.0358722271216,15.0895383154125,0.461317574560379
1306,436,0.035,1,0,0.395272003719388,0.568778630781899,1.39527596249297,69.8021827662617,14.9863569368002,0.461317574560379
1307,436,0.05,1,0,0.39753696026767,0.565892573585242,1.38843040083277,69.5379381941171,14.8710536170016,0.465586093522959
1308,436,0.075,1,0,0.401443058105791,0.560836377074751,1.37661850413462,69.0799923864873,14.674561786987,0.478630092322638
1309,437,0.035,1,0,0.393296502330081,0.552518092635598,1.40373497523551,70.1275374578108,15.1303280338872,0.452897579903621
1310,437,0.05,1,0,0.395520788075553,0.549778348037222,1.39709915456613,69.8724165857019,15.0172466076023,0.457088189614875
1311,437,0.075,1,0,0.399355429725284,0.544959741044393,1.38563351389676,69.4297317975898,14.8242485659582,0.469894108605215
1312,438,0.035,1,0,0.39136500794613,0.534454287680567,1.41195864899623,70.4426022331781,15.2719178486785,0.444631267469109
1313,438,0.05,1,0,0.393549872091686,0.531834218253193,1.40549850259069,70.1952043270459,15.1605548163252,0.452897579903621
1314,438,0.075,1,0,0.397315262602904,0.527202696813749,1.39436640984135,69.7671220990437,14.970975333986,0.461317574560379
1315,439,0.035,1,0,0.395105900721744,0.482559801680533,1.38494564762414,69.4030978032614,14.81276406962,0.465586093522959
1316,439,0.05,1,0,0.397389265330629,0.480006549424299,1.37795178369876,69.1318101933764,14.6965879427105,0.469894108605215
1317,439,0.075,1,0,0.401328263664042,0.475598882074453,1.36585532815522,68.6604996274894,14.498141945972,0.483058802039773
1318,440,0.035,1,0,0.392727365337685,0.46275418529642,1.39527714040848,69.802228161853,14.9863768690571,0.457088189614875
1319,440,0.05,1,0,0.394961061370108,0.460274518175982,1.38852512285965,69.5416003337486,14.8726418286868,0.461317574560379
1320,440,0.075,1,0,0.39881273202372,0.455968135148078,1.37687991204902,69.0901545283061,14.6788772896624,0.474241985260245
1321,441,0.035,1,0,0.390412794245623,0.442561202341182,1.40524224297177,70.1853750833782,15.1561579467554,0.448745389933132
1322,441,0.05,1,0,0.392598679284668,0.440126632282004,1.39871781006327,69.934720799564,15.0447353430572,0.452897579903621
1323,441,0.075,1,0,0.39636630701994,0.435869301020625,1.38748495205248,69.5013763807177,14.8552122393968,0.461317574560379
1324,442,0.035,1,0,0.460454712555213,0.678441437352025,1.48962991248994,73.3585840896187,16.6978831646112,0.483058802039773
1325,442,0.05,1,0,0.463405660030633,0.674362955540766,1.48300429545353,73.1140284331801,16.5693415055874,0.492039535681451
1326,442,0.075,1,0,0.468508534396592,0.666916447512635,1.47143921912254,72.6852928648269,16.3482926050736,0.505824662003114
1327,443,0.035,1,0,0.458513307133785,0.673401740150637,1.49620317858215,73.6004415966618,16.8268248043484,0.474241985260245
1328,443,0.05,1,0,0.461431825172427,0.669527185826996,1.48977273547762,73.3638472367819,16.7006696688931,0.483058802039773
1329,443,0.075,1,0,0.466478512097343,0.662438730670047,1.47858029576573,72.9503036198406,16.4842918728071,0.496592321450336
1330,444,0.035,1,0,0.456596963001951,0.663943567909208,1.50256912589064,73.8339452637042,16.9530795598513,0.469894108605215
1331,444,0.05,1,0,0.45948314802281,0.660312240203914,1.49633343631169,73.605226616605,16.8293944531717,0.474241985260245
1332,444,0.075,1,0,0.464473732934866,0.653651964361306,1.48548019977346,73.2055063912822,16.6172105521771,0.487528490103386
1333,445,0.035,1,0,0.461087041695406,0.555591096501033,1.47963931756856,72.9895277804552,16.5045950971282,0.492039535681451
1334,445,0.05,1,0,0.464081187607334,0.551995230037789,1.47279869385496,72.7358136821186,16.3740626386868,0.496592321450336
1335,445,0.075,1,0,0.469261477401904,0.545599162017365,1.46084426553247,72.2904383733752,16.1493565638494,0.515228644581756
1336,446,0.035,1,0,0.458636199630193,0.541731579087092,1.48806396762755,73.3008540817911,16.6673748525543,0.478630092322638
1337,446,0.05,1,0,0.461588455880135,0.538359657657483,1.4814835861646,73.0577885990473,16.5400368657393,0.487528490103386
1338,446,0.075,1,0,0.466696069044534,0.532334830624756,1.4700261401783,72.6327452464366,16.321565944154,0.501187233627272
1339,447,0.035,1,0,0.456225500807532,0.525998934038512,1.49615933575801,73.5988309625102,16.825960026493,0.469894108605215
1340,447,0.05,1,0,0.459136068576841,0.522823283298021,1.48982098777906,73.365625293272,16.701611231185,0.478630092322638
1341,447,0.075,1,0,0.464171227284113,0.517118045294475,1.47880702595852,72.9587029472569,16.4886357193044,0.492039535681451
1342,448,0.035,1,0,0.461753260944204,0.470548903851456,1.46954809733838,72.6149604294548,16.3125380171944,0.496592321450336
1343,448,0.05,1,0,0.464792891459201,0.467349359706176,1.46248707497988,72.3517935840656,16.1799849832858,0.505824662003114
1344,448,0.075,1,0,0.47005479477977,0.461731482399552,1.45014390812383,71.8896281155292,15.9517633844443,0.519995996533516
1345,449,0.035,1,0,0.458781424722422,0.453492765894315,1.47992605206644,73.0001444667794,16.5100983228853,0.483058802039773
1346,449,0.05,1,0,0.461769040738336,0.45044544583171,1.47319732630127,72.7506214498322,16.3816297508542,0.492039535681451
1347,449,0.075,1,0,0.46694057395326,0.445062368996134,1.46147725237601,72.3140846842484,16.1611485792601,0.505824662003114
1348,450,0.035,1,0,0.455868925813787,0.43585057422094,1.48979277555145,73.3645857015405,16.7010607079081,0.474241985260245
1349,450,0.05,1,0,0.458804896499767,0.432921421420094,1.48337560038259,73.1277540536737,16.5765078374943,0.483058802039773
1350,450,0.075,1,0,0.463886519383349,0.427711284718256,1.47220641768295,72.7138075382467,16.36282860647,0.496592321450336
1351,451,0.035,1,0,0.51381427919995,0.668303477167335,1.55387251999376,75.6898589671529,18.0248574018109,0.501187233627272
1352,451,0.05,1,0,0.517232765636231,0.663683029334659,1.54745489464304,75.4602081779474,17.8851002033411,0.515228644581756
1353,451,0.075,1,0,0.523143104172837,0.655166649472219,1.53614115400849,75.0536121147583,17.6428749889995,0.529663443891658
1354,452,0.035,1,0,0.5117943815248,0.664312881501123,1.56021093176718,75.9159753550353,18.1646259880879,0.492039535681451
1355,452,0.05,1,0,0.515192016716328,0.659946604475861,1.55402829360695,75.6954243619607,18.028271481744,0.501187233627272
1356,452,0.075,1,0,0.52106778388077,0.651879438389146,1.54316249144129,75.3062085368277,17.7925863082347,0.519995996533516
1357,453,0.035,1,0,0.509785013984222,0.656130561215869,1.56631132173731,76.1329451432153,18.3008233511675,0.487528490103386
1358,453,0.05,1,0,0.513160893958325,0.652061018927283,1.56034962819254,75.9209154443891,18.1677040647923,0.492039535681451
1359,453,0.075,1,0,0.519000375027385,0.64451919744487,1.54988852729021,75.5473782405445,17.937892660526,0.510504999975406
1360,454,0.035,1,0,0.515264258979111,0.545859061261512,1.54433403611091,75.3482720785998,17.8177611047529,0.510504999975406
1361,454,0.05,1,0,0.518749514309826,0.541744574256988,1.5376598097401,75.1083192523537,17.67508840696,0.524807460249773
1362,454,0.075,1,0,0.52477908734322,0.534341706476477,1.52586674718314,74.6824374396825,17.4273095971877,0.544502652842421
1363,455,0.035,1,0,0.512703720613278,0.534088990018979,1.55251677610276,75.6414039493335,17.9951875836122,0.501187233627272
1364,455,0.05,1,0,0.51616159963651,0.530266658628939,1.54615971246593,75.4137742860921,17.8571049163425,0.510504999975406
1365,455,0.075,1,0,0.522145696669341,0.523353175430412,1.53498216861374,75.0118345127229,17.6183524190344,0.524807460249773
1366,456,0.035,1,0,0.510160423347036,0.520411862114586,1.56031750660012,75.9197713670598,18.1669911175932,0.487528490103386
1367,456,0.05,1,0,0.513589497549645,0.516855478749183,1.55424081754198,75.7030166239472,18.0329310370795,0.496592321450336
1368,456,0.075,1,0,0.519525396381175,0.51038357980507,1.54359205472778,75.3216344921234,17.8018104626487,0.515228644581756
1369,457,0.035,1,0,0.516793849062791,0.462061806027994,1.53465259053834,74.999950038277,17.6113886851681,0.519995996533516
1370,457,0.05,1,0,0.520350020794166,0.458396450891738,1.52770501147971,74.7489820855883,17.4655784941429,0.534564359396972
1371,457,0.075,1,0,0.526506367744747,0.451879377192647,1.45638466615761,72.1236402289266,16.0666074265199,2.16770410481969
1372,458,0.035,1,0,0.513675306185504,0.447444515607522,1.54480152639076,75.3650503572726,17.8278225387172,0.505824662003114
1373,458,0.05,1,0,0.517196923705536,0.444003535966676,1.53826802763147,75.1302180709694,17.6880156005857,0.515228644581756
1374,458,0.075,1,0,0.523295763952581,0.437844501297356,1.4786083144554,72.9513416347737,16.4848285863667,2.29086765276777
1375,459,0.035,1,0,0.510582816568043,0.432083710680255,1.5543581468319,75.7072077920047,18.0355042965863,0.492039535681451
1376,459,0.05,1,0,0.51406779750989,0.428830772668476,1.54817843709477,75.4861354057937,17.9007699753112,0.501187233627272
1377,459,0.075,1,0,0.520105143085989,0.422964818394278,1.49706214786037,73.631990333666,16.843780553417,2.39883291901949
1378,460,0.035,1,0,0.387866580864242,0.750401778770242,1.38639581620198,69.4592379178706,14.8369881352704,0.452897579903621
1379,460,0.05,1,0,0.390077313977504,0.747918292568242,1.37964843853278,69.1977038954536,14.724672925198,0.457088189614875
1380,460,0.075,1,0,0.393890473592941,0.74343678511052,1.36803816847827,68.7457456801336,14.5337231089648,0.465586093522959
1381,461,0.035,1,0,0.386614065759565,0.732394019642345,1.3921287170693,69.6808017087308,14.9332139326779,0.448745389933132
1382,461,0.05,1,0,0.388796858751193,0.730149502581484,1.38550046702037,69.4245809277673,14.8220264176977,0.452897579903621
1383,461,0.075,1,0,0.392560772130774,0.726096400176024,1.37410004036952,68.9820244139489,14.6330606302998,0.461317574560379
1384,462,0.035,1,0,0.385381330909677,0.71144050130365,1.39776121728101,69.8979059880123,15.0284827065043,0.444631267469109
1385,462,0.05,1,0,0.387536847378523,0.709369829201497,1.39124868869928,69.6468292432176,14.9183945822046,0.448745389933132
1386,462,0.075,1,0,0.391252699260528,0.705618904129448,1.38005151929161,69.2133508339382,14.7313543978057,0.457088189614875
1387,463,0.035,1,0,0.387975886559947,0.603496359387964,1.37648361372226,69.0747480832815,14.6723354998909,0.457088189614875
1388,463,0.05,1,0,0.390206860694693,0.601326405876792,1.36959418454821,68.8064595716679,14.5591477827264,0.461317574560379
1389,463,0.075,1,0,0.394056043674628,0.597553202053587,1.35771814952396,68.3419555695048,14.3663717647973,0.474241985260245
1390,464,0.035,1,0,0.386401763546609,0.583264310919282,1.38377440011269,69.3577276848927,14.7932332836062,0.452897579903621
1391,464,0.05,1,0,0.38859717731815,0.581188457668336,1.37702855330495,69.0959323521546,14.6813318207755,0.457088189614875
1392,464,0.075,1,0,0.392383644642453,0.577553015184864,1.36542889179914,68.6438359660744,14.4912024767,0.465586093522959
1393,465,0.035,1,0,0.38485891048033,0.562577302712222,1.39089207883445,69.6330587456528,14.9123944093669,0.444631267469109
1394,465,0.05,1,0,0.387019829997011,0.560559017345264,1.3843074744526,69.3783802430813,14.8021186356921,0.452897579903621
1395,465,0.075,1,0,0.390745487162465,0.55699288831444,1.37296111730754,68.9376825953145,14.6143372500057,0.461317574560379
1396,466,0.035,1,0,0.388082163548711,0.51334051913934,1.36653796789694,68.6871679448809,14.5092585436224,0.461317574560379
1397,466,0.05,1,0,0.390333863734817,0.511349965468653,1.35950616364685,68.4120538904566,14.3952097490986,0.465586093522959
1398,466,0.075,1,0,0.394219970987376,0.50794243613875,1.34735922518653,67.9346911112929,14.2005623607337,0.478630092322638
1399,467,0.035,1,0,0.386182868455509,0.491327676169433,1.37542553805587,69.0336004923063,14.6548861875814,0.452897579903621
1400,467,0.05,1,0,0.388391102133005,0.489357421591416,1.36857020248267,68.7665099664711,14.5424106007395,0.461317574560379
1401,467,0.075,1,0,0.392200501002864,0.485949831598893,1.35677217921809,68.3048456451145,14.3511409387163,0.469894108605215
1402,468,0.035,1,0,0.384329143976655,0.469926972526874,1.38406101691282,69.3688325365528,14.7980098677123,0.448745389933132
1403,468,0.05,1,0,0.386495490933021,0.467951880574147,1.377394345799,69.1101493383757,14.6873742312679,0.452897579903621
1404,468,0.075,1,0,0.390231008380094,0.464499201392586,1.36592768332522,68.6633266895048,14.4993197693848,0.461317574560379
1405,469,0.035,1,0,0.455265175699411,0.73785181011889,1.47135109208767,72.682016755094,16.3466240203418,0.483058802039773
1406,469,0.05,1,0,0.458281538172111,0.734593695732483,1.46460582626394,72.4308532633882,16.2196038116506,0.487528490103386
1407,469,0.075,1,0,0.463506557938386,0.728616163637536,1.45287984887752,71.9923042391328,16.0019751125025,0.501187233627272
1408,470,0.035,1,0,0.45359662308796,0.721995813005126,1.47703782441243,72.8931378704834,16.4547827286602,0.474241985260245
1409,470,0.05,1,0,0.456579817291025,0.719078863267512,1.47046040260572,72.6488977669685,16.3297730526127,0.483058802039773
1410,470,0.075,1,0,0.461746831911944,0.713716016034193,1.45903000741491,72.2226241344468,16.1156230792789,0.496592321450336
1411,471,0.035,1,0,0.451949817751222,0.702993306716864,1.48259757081938,73.0989906928681,16.561496587555,0.469894108605215
1412,471,0.05,1,0,0.454900187219314,0.700347146309819,1.47618266745725,72.8614266152874,16.4384545030491,0.478630092322638
1413,471,0.075,1,0,0.460009752017087,0.695464730108145,1.46501986582351,72.4462935285341,16.2273614707937,0.487528490103386
1414,472,0.035,1,0,0.456184543166784,0.59235544159314,1.46163202567089,72.3198654218081,16.1640336568562,0.487528490103386
1415,472,0.05,1,0,0.459246933893879,0.589516940851444,1.45469161379025,72.0602238298164,16.035342181258,0.496592321450336
1416,472,0.075,1,0,0.464554421174538,0.584475756297361,1.44259635524873,71.6056858926215,15.8143260093732,0.510504999975406
1417,473,0.035,1,0,0.454074202262777,0.574337036260593,1.46892901951077,72.5919226026521,16.3008568548048,0.478630092322638
1418,473,0.05,1,0,0.457093868030553,0.571679771392279,1.46219361927579,72.3408372008355,16.1745080221491,0.487528490103386
1419,473,0.075,1,0,0.462326558729919,0.566929118579897,1.45048640209121,71.9024887595512,15.958037531702,0.501187233627272
1420,474,0.035,1,0,0.451998657522492,0.555643026611435,1.47600217015552,72.8547316894906,16.4350110115231,0.474241985260245
1421,474,0.05,1,0,0.454976176196675,0.553120472240897,1.4694701715485,72.6120609408758,16.311067027715,0.478630092322638
1422,474,0.075,1,0,0.460135011116007,0.54857387995979,1.45811787915238,72.188508015775,16.0986994274467,0.492039535681451
1423,475,0.035,1,0,0.457139145428614,0.502938706409734,1.45182801293403,71.9528460717034,15.982646212729,0.496592321450336
1424,475,0.05,1,0,0.460249958289184,0.500338764406444,1.4446741774262,71.6839559939435,15.8520056170071,0.501187233627272
1425,475,0.075,1,0,0.465644320702934,0.49578750829436,1.43220018103842,71.2129090688983,15.6275472032943,0.519995996533516
1426,476,0.035,1,0,0.454575456912099,0.483318890949223,1.46079408502948,72.2885634894662,16.1484222431689,0.483058802039773
1427,476,0.05,1,0,0.45763336363007,0.480817370013728,1.45390103671803,72.0305938090805,16.0207707534056,0.492039535681451
1428,476,0.075,1,0,0.462935001955349,0.476399220627741,1.44191746927153,71.5800960047175,15.8020404847858,0.505824662003114
1429,477,0.035,1,0,0.452063144531867,0.464050834319191,1.46943218045933,72.6106473167638,16.3103499439227,0.474241985260245
