delayPlantCaseID,sensorDelay_s,delayDiskMargin,delayPhaseMargin_deg,delayGainMargin_dB,delayCriticalFrequency_radps
128,0.01,1.5271929929333,74.7304530873505,17.4549063765987,11.4815362149688
128,0.02,1.46441832421589,72.4238599788775,16.2160923449315,10.8642562361707
128,0.04,1.3476250851555,67.945167966847,14.2047912074918,9.90831944892768
128,0.06,1.24075855863167,63.6292145721773,12.6053354332332,9.03649473722302
128,0.08,1.14206086400426,59.4553636574139,11.2751622841325,8.39459986519397
129,0,1.58386657796631,76.7537499082753,18.7023847061388,11.6949939101987
129,0.01,1.5175483814683,74.3805767072577,17.2557262371277,11.0662378397767
129,0.02,1.45443925891418,72.0507670375917,16.0306890004635,10.5681750921366
129,0.04,1.33679681164882,67.5174086690591,14.0336631288996,9.6382902362397
129,0.06,1.22890517877433,63.1375062094235,12.4389501039202,8.87156012037961
129,0.08,1.12908081468894,58.8929671938128,11.108778443142,8.24138115013002
130,0,1.633261303871,78.4722584052335,19.9187979362284,1.18032063565173
130,0.01,1.60861602196621,77.6199978053815,19.2947525983488,11.4815362149688
130,0.02,1.55510930449464,75.7340345603069,18.0519927004188,10.8642562361707
130,0.04,1.45494641485494,72.0697711392456,16.0400423077048,9.72747223776965
130,0.06,1.36259753493313,68.5331123645799,14.4452230309936,8.95364765549594
130,0.08,1.27667928339555,65.1034077538184,13.1220606292218,8.24138115013002
131,0,1.61586273090113,77.8716638919493,19.4745098081691,1.21338885046498
131,0.01,1.60040149274867,77.3336418663859,19.0945415178603,10.8642562361707
131,0.02,1.54671353728287,75.4336331563406,17.8690672683272,10.2801629812647
131,0.04,1.44586436070301,71.7287546029227,15.8736419118072,9.28966386779936
131,0.06,1.35246568776272,68.1356980044533,14.2820311070677,8.55066712884683
131,0.08,1.26531357820411,64.6395380923215,12.9564576162799,7.87045789695099
132,0,1.59735177194831,77.2270370410131,19.0211423151121,1.23594743344451
132,0.01,1.59298839694106,77.0742367209041,18.9169804894778,10.471285480509
132,0.02,1.53899875449701,75.1565193012581,17.7035662210762,9.90831944892768
132,0.04,1.43733251129698,71.4070549845229,15.7193944741161,9.03649473722302
132,0.06,1.34296210192741,67.7612245633625,14.1308206538741,8.31763771102671
132,0.08,1.2546385349628,64.2016816455894,12.8027165216271,7.65596606911256
133,0,1.62675337508104,78.2482047882406,19.7504426913935,1.16949939101987
133,0.01,1.63553528418871,78.5503782945807,19.9782574754806,1.15877735615513
133,0.02,1.61342857917404,77.7872292465674,19.4137946318652,10.471285480509
133,0.04,1.5254347188139,74.6667895716292,17.4183342952023,9.46237161365793
133,0.06,1.44366198905955,71.6458372103588,15.8336356691018,8.55066712884683
133,0.08,1.36705412966343,68.7073269280966,14.5176705525641,7.87045789695099
134,0,1.60489237429862,77.4903348645735,19.2035378281472,1.20226443461741
134,0.01,1.61442465768102,77.8217928658036,19.4385984704218,1.19124200802737
134,0.02,1.60768737422851,77.5876829743286,19.2719322258311,9.90831944892768
134,0.04,1.51916854381004,74.4394648240682,17.2889439077231,8.95364765549594
134,0.06,1.43652814982338,71.3766587603637,15.7049536240026,8.16582371358592
134,0.08,1.35878473030028,68.3837774187507,14.3835662834313,7.58577575029184
135,0,1.58127051714642,76.6622792005684,18.6420717328073,1.23594743344451
135,0.01,1.59163216733622,77.0266768991796,18.8848065471543,1.22461619926505
135,0.02,1.60170661135037,77.379214638967,19.1261047106893,1.21338885046498
135,0.04,1.51268545409798,74.2035475620505,17.1565977490256,8.6297854776697
135,0.06,1.42915379707604,71.0974470765134,15.57335693959,7.94328234724282
135,0.08,1.35033941454807,68.0520588397521,14.2480457479987,7.31139083483417
136,0,1.72913922609388,81.6913941203605,22.7772496578696,12.8233058265602
136,0.01,1.6809197784837,80.0914094270833,21.2411293541529,12.0226443461741
136,0.02,1.63453695820609,78.5160927109968,19.9521124960469,11.3762728582343
136,0.04,1.54676344502511,75.4354224705345,17.8701458777594,10.2801629812647
136,0.06,1.46465517540145,72.4326937396993,16.2205281762733,9.28966386779936
136,0.08,1.38724603394896,69.4921345239554,14.8512122407205,8.6297854776697
137,0,1.72128474032558,81.433363082885,22.5106431010542,12.2461619926505
137,0.01,1.6727953225692,79.818063892793,21.0035444666623,11.4815362149688
137,0.02,1.62603201883011,78.2233261029251,19.7319442971139,10.8642562361707
137,0.04,1.53719630831222,75.0916266124764,17.6652469702231,9.81747943019984
137,0.06,1.4537561149111,72.0251610793685,16.018101570785,8.95364765549594
137,0.08,1.37478919186175,69.0088437822165,14.6444034483506,8.31763771102671
138,0,1.71494971368378,81.2245171489238,22.3006291574839,11.8032063565173
138,0.01,1.66610110283999,79.5920156045305,20.8117890607966,11.1686324778056
138,0.02,1.61892383928083,77.9777035749545,19.5513532460039,10.5681750921366
138,0.04,1.52907785720712,74.798640236248,17.4942425645804,9.54992586021436
138,0.06,1.44443127472628,71.6748100034714,15.8475946788401,8.70963589956081
138,0.08,1.36408977394589,68.5914863463774,14.4694353585265,8.09095899178382
139,0,1.76886356076433,82.9811325653425,24.2468399411049,1.22461619926505
139,0.01,1.73111459329911,81.7561301244892,22.8454271083168,11.4815362149688
139,0.02,1.6920976741809,80.4657038322029,21.577204245304,10.8642562361707
139,0.04,1.61775908739378,77.9373741749504,19.5220494760289,9.72747223776965
139,0.06,1.54760843705756,75.4657109349934,17.8884236460487,8.87156012037961
139,0.08,1.48090821652827,73.0364992452767,16.5289683492965,8.16582371358592
140,0,1.75937825965879,82.6754752068976,23.8756232400232,1.24738351424294
140,0.01,1.72545210849222,81.5703918841396,22.651217441707,10.9647819614319
140,0.02,1.68617496667569,80.2676374367945,21.3977672365375,10.3752841581801
140,0.04,1.61100564341541,77.7030838513493,19.3536973280791,9.28966386779936
140,0.06,1.53971351324991,75.1822368023709,17.7187977781243,8.47227414140596
140,0.08,1.47162420043688,72.6921690701158,16.3517957821724,7.79830110523259
141,0,1.74933478667685,82.3502601302975,23.4972030687465,1.28233058265602
141,0.01,1.7204727548576,81.4066309988487,22.4834796830317,10.5681750921366
141,0.02,1.6808629565699,80.0895014610427,21.2394486216335,10
141,0.04,1.60485104636451,77.488894441528,19.2025297596182,9.03649473722302
141,0.06,1.53249409135223,74.9220685065941,17.5658867990559,8.24138115013002
141,0.08,1.46314986950152,72.3765338652189,16.1923644649425,7.58577575029184
142,0,1.7642650324278,82.833127742009,24.0651237071906,1.22461619926505
142,0.01,1.7676451937754,82.941951987137,24.1983667498962,11.1686324778056
142,0.02,1.73400368584833,81.8506965156467,22.9459824710115,10.471285480509
142,0.04,1.66962886028362,79.7112325790215,20.9124008226004,9.46237161365793
142,0.06,1.60854568386338,77.617550712169,19.2930224376487,8.55066712884683
142,0.08,1.55015578220773,75.5569447627327,17.9437053593275,7.87045789695099
143,0,1.75226938672136,82.445452136611,23.6062866469698,1.24738351424294
143,0.01,1.75880003393093,82.6567957306888,23.8534395946038,1.23594743344451
143,0.02,1.73006965179914,81.7218935703521,22.809304531382,10
143,0.04,1.66511325814836,79.5585953116234,20.7837889085579,8.95364765549594
143,0.06,1.60313289950425,77.4289852936451,19.1607036576793,8.16582371358592
143,0.08,1.54357882082974,75.321159300289,17.8015261738937,7.51622894018205
144,0,1.73933494138527,82.0248456786732,23.1342309709208,1.28233058265602
144,0.01,1.74646768641703,82.2571238807931,23.3917734314606,1.27057410520854
144,0.02,1.72619869115582,81.594910734598,22.676609782106,9.6382902362397
144,0.04,1.66058498165027,79.4051888984022,20.6563887726533,8.6297854776697
144,0.06,1.59772570750136,77.2401167136933,19.0301153947723,7.87045789695099
144,0.08,1.53709878364689,75.0881138621814,17.6631773387428,7.2443596007499
145,0,1.6691069525951,79.6936082756875,20.8974545874555,12.9419584144999
145,0.01,1.61154025146278,77.7216586565391,19.366928696797,12.1338885046498
145,0.02,1.55653731674042,75.7850075236225,18.0834057881837,11.4815362149688
145,0.04,1.45343912225876,72.0132765699908,16.0122652495885,10.3752841581801
145,0.06,1.35820507497676,68.3610510439846,14.3742187000682,9.46237161365793
145,0.08,1.26947754782306,64.8097596326092,13.0168958211775,8.79022516830884
146,0,1.65991570757529,79.3824866292346,20.6376901931903,12.3594743344451
146,0.01,1.60214817138903,77.3946266806193,19.1368042936974,11.6949939101987
146,0.02,1.54682758900255,75.437722124993,17.8715323137926,11.0662378397767
146,0.04,1.44277951322576,71.6125884268943,15.8176426929229,10
146,0.06,1.34629912959403,67.8929026433741,14.1837139444381,9.1201083935591
146,0.08,1.25608801375929,64.2612583722334,12.8234915854378,8.47227414140596
147,0,1.65253068243473,79.1314848628441,20.4335482307237,12.0226443461741
147,0.01,1.59444036228087,77.1251189438926,18.9515311181807,11.2719745617551
147,0.02,1.5387477218051,75.1474848676846,17.6982215712406,10.6659612123026
147,0.04,1.43374843594141,71.2715262079461,15.6551812002065,9.72747223776965
147,0.06,1.33614533680064,67.4916044797483,14.0234390367121,8.95364765549594
147,0.08,1.2446719852117,63.7909815503419,12.6607041255585,8.24138115013002
148,0,1.71804250830723,81.3265585755564,22.4026142467177,1.21338885046498
148,0.01,1.67108627969856,79.760424226616,20.9542520323183,11.5877735615513
148,0.02,1.62440454072291,78.1671641196799,19.6903266511693,10.9647819614319
148,0.04,1.53620104819514,75.0557704671779,17.6441437151632,9.90831944892768
148,0.06,1.45385997803578,72.0290546672605,16.0200144704393,8.95364765549594
148,0.08,1.37637927111531,69.0706911986717,14.6706136557468,8.24138115013002
149,0,1.70694466452848,80.9596791264426,22.0413294085692,1.24738351424294
149,0.01,1.6644816768264,79.5372194428589,20.7659262365334,11.0662378397767
149,0.02,1.61757052972325,77.9308432268572,19.5173131028684,10.471285480509
149,0.04,1.52857168794507,74.780335066064,17.4836656849674,9.46237161365793
149,0.06,1.4451011536191,71.7000303289848,15.8597631214939,8.6297854776697
149,0.08,1.36624408451466,68.675688001232,14.5044715433259,7.94328234724282
150,0,1.69525948506558,80.5712041254016,21.6742948672605,1.27057410520854
150,0.01,1.65867624178899,79.3404233138438,20.6031492273334,10.6659612123026
150,0.02,1.61144784762288,77.7184484580841,19.3646405718268,10.0925288607668
150,0.04,1.5216200899635,74.5284839494936,17.3393913990757,9.1201083935591
150,0.06,1.43712205373387,71.399103068221,15.715614424028,8.39459986519397
150,0.08,1.35704037759977,68.3153685852125,14.3554572918718,7.72680585095702
151,0,1.71259933571827,81.1468661210849,22.2238063005135,1.21338885046498
151,0.01,1.71481557069147,81.2200878022073,22.2962289461087,11.1686324778056
151,0.02,1.67429684544798,79.8686646901568,21.0470455007519,10.5681750921366
151,0.04,1.59732603108227,77.2261365785946,19.0205249011807,9.54992586021436
151,0.06,1.52497289746359,74.6500590103757,17.4087478658135,8.6297854776697
151,0.08,1.45643397755465,72.125486512736,16.067519278692,7.94328234724282
152,0,1.69863020511297,80.6834940482886,21.7788237902282,1.23594743344451
152,0.01,1.70626967288003,80.937299884263,22.0197645399909,1.22461619926505
152,0.02,1.66973501792416,79.714816863128,20.915443562393,10.0925288607668
152,0.04,1.59219527754323,77.0464276819345,18.8981537380544,9.03649473722302
152,0.06,1.51893422696471,74.4309509406662,17.2841338140834,8.24138115013002
152,0.08,1.4492193395778,71.8549001247577,15.934842600851,7.58577575029184
153,0,1.68365766187647,80.1832788168197,21.3224388465652,1.27057410520854
153,0.01,1.69195222222186,80.4608465709445,21.5727598393908,1.25892541179417
153,0.02,1.66522607138601,79.5624127767328,20.7869827656824,9.72747223776965
153,0.04,1.587025698197,76.8649039074847,18.7762292091188,8.79022516830884
153,0.06,1.51287164016945,74.2103330771413,17.1603773357688,8.01678063387679
153,0.08,1.44206938526789,71.5858230331191,15.8047885589919,7.37904230129101
154,0,1.61216644302606,77.7434093365101,19.3824474076702,13.0617088813184
154,0.01,1.54618266782665,75.4145975176843,17.8576004882284,12.3594743344451
154,0.02,1.48355589201334,73.1344178164559,16.5799891194404,11.6949939101987
154,0.04,1.36721580896589,68.7136404057471,14.5203066235607,10.5681750921366
154,0.06,1.26095425867271,64.4609872604302,12.8934677649696,9.6382902362397
154,0.08,1.16296968908062,60.3547044059406,11.5470768984203,8.95364765549594
155,0,1.60188394666788,77.3854046816399,19.1304005112716,12.4738351424294
155,0.01,1.53581131142274,75.0417247580059,17.6358905508151,11.8032063565173
155,0.02,1.47296546672967,72.7420090400614,16.3772278440897,11.1686324778056
155,0.04,1.35585056188624,68.26867538713,14.3363196177383,10.1859138805412
155,0.06,1.24851571736426,63.9495914064646,12.7153014130964,9.28966386779936
155,0.08,1.14921287199001,59.7639047328228,11.3676221455165,8.6297854776697
156,0,1.59363341781064,77.0968450771525,18.9323157382673,12.1338885046498
156,0.01,1.52732474925316,74.7352215406418,17.4576516464099,11.4815362149688
156,0.02,1.46416304825746,72.4143379185978,16.2113133045784,10.8642562361707
156,0.04,1.34623416443501,67.8903410800076,14.1826821489681,9.90831944892768
156,0.06,1.23788570059164,63.5102802937377,12.5648280705856,9.1201083935591
156,0.08,1.13747044663275,59.2568293856341,11.2161131836789,8.47227414140596
157,0,1.6700501994575,79.7254574828383,20.9244826893928,12.4738351424294
157,0.01,1.61392497118703,77.8044560006172,19.4261483877472,11.6949939101987
157,0.02,1.56030995208068,75.9195022945476,18.1668234496769,11.0662378397767
157,0.04,1.45979257489018,72.251134897252,16.1297902611687,10
157,0.06,1.36691566713312,68.70191967314,14.5154134498442,9.1201083935591
157,0.08,1.28035480158472,65.2529065425131,13.1760477454938,8.39459986519397
158,0,1.6577770949011,79.3098932443851,20.5781632472417,1.22461619926505
158,0.01,1.60656250044123,77.5485202921711,19.244354229176,11.1686324778056
158,0.02,1.55278324354279,75.6509301521994,18.0010128877171,10.5681750921366
158,0.04,1.45158924154171,71.943886145534,15.9782628132095,9.54992586021436
158,0.06,1.35768747858693,68.340752620401,14.365877655451,8.79022516830884
158,0.08,1.26983778508377,64.8244709384989,13.0221370627601,8.09095899178382
159,0,1.64479624220426,78.8676295673665,20.2239140598352,1.25892541179417
159,0.01,1.60010042991669,77.3231250870916,19.0872735791496,10.7646521362983
159,0.02,1.54605402078545,75.409983823391,17.8548234730889,10.2801629812647
159,0.04,1.44409516584904,71.6621527912255,15.8414938503134,9.28966386779936
159,0.06,1.34924381310724,68.0089300085481,14.2305691610448,8.55066712884683
159,0.08,1.26027489858748,64.4331300929911,12.8836772845944,7.87045789695099
160,0,1.66403061982312,79.5219493556201,20.7531879241545,1.20226443461741
160,0.01,1.6641076073179,79.524555930541,20.755361030074,11.2719745617551
160,0.02,1.61727675355362,77.9206666948464,19.5099379100321,10.6659612123026
160,0.04,1.52892084915267,74.792962655079,17.4909606811468,9.6382902362397
160,0.06,1.4466227306155,71.7572865156929,15.8874486371201,8.79022516830884
160,0.08,1.36933025806491,68.7961645757964,14.5548317416342,8.09095899178382
161,0,1.6484659595162,78.9929444192088,20.3228582539135,1.22461619926505
161,0.01,1.65702464221091,79.2843337325994,20.5572993787809,1.21338885046498
161,0.02,1.61222559222938,77.7454635321928,19.3839144397965,10.1859138805412
161,0.04,1.52337614656903,74.5921842506734,17.3756647255132,9.20449571753171
161,0.06,1.44020581719639,71.5155405002273,15.7711208955292,8.39459986519397
161,0.08,1.36177449977011,68.5008992093018,14.4318885239261,7.72680585095702
162,0,1.63191702137201,78.4260362293211,19.8838036581912,1.25892541179417
162,0.01,1.64114604260449,78.7427572007508,20.1264071689478,1.23594743344451
162,0.02,1.60721208068477,77.5711381687531,19.2602710943963,9.81747943019984
162,0.04,1.51773502855505,74.3873631196636,17.2595480917736,8.87156012037961
162,0.06,1.43372754828482,71.2707356843637,15.6548079677195,8.09095899178382
162,0.08,1.35427128141285,68.2066581429665,14.3109616383737,7.51622894018205
163,0,1.71251977561661,81.1442360619805,22.2212160108918,1.18032063565173
163,0.01,1.67165770300054,79.7797016059379,20.970707088888,11.3762728582343
163,0.02,1.62544341567223,78.2030193984593,19.7168739060955,10.7646521362983
163,0.04,1.53820965398177,75.1281166133106,17.6867742724443,9.6382902362397
163,0.06,1.45693947649666,72.1444105622002,16.076870842458,8.79022516830884
163,0.08,1.38060178040681,69.2347063150866,14.740481263465,8.09095899178382
164,0,1.69616244525666,80.6013030519506,21.7021919567552,1.21338885046498
164,0.01,1.66002999444383,79.3863638526279,20.6408808432685,10.7646521362983
164,0.02,1.61328930445537,77.7823951155931,19.4103310335776,10.1859138805412
164,0.04,1.52480556106177,74.6439959372916,17.4052763081865,9.20449571753171
164,0.06,1.44207308462309,71.5859624886788,15.8048554860484,8.47227414140596
164,0.08,1.36409647021222,68.591748202144,14.469544112588,7.79830110523259
165,0,1.67848469356547,80.0095962489489,21.1693459993543,1.24738351424294
165,0.01,1.64996991543461,79.0442368933404,20.36367823833,10.3752841581801
165,0.02,1.60264637703053,77.4120118720849,19.1488891650663,9.81747943019984
165,0.04,1.51284960459828,74.2095300267567,17.1599299476417,8.95364765549594
165,0.06,1.42863191730093,71.077650438912,15.5640977434475,8.16582371358592
165,0.08,1.34909333924465,68.0030048276071,14.2281707155815,7.51622894018205
166,0,1.70913387054034,81.0322105999308,22.1115871280058,1.16949939101987
166,0.01,1.71677315161197,81.2846972096532,22.3606327109864,1.15877735615513
166,0.02,1.68669743240641,80.2851329295387,21.4134708486371,10.3752841581801
166,0.04,1.61313009986316,77.7768688292166,19.4063731669523,9.28966386779936
166,0.06,1.54406470673895,75.3386040943479,17.8119686191382,8.47227414140596
166,0.08,1.47871469259988,72.9552825241171,16.4868665420895,7.72680585095702
167,0,1.68773176257895,80.3197556317238,21.4446302399965,1.20226443461741
167,0.01,1.69615414346479,80.6010263842813,21.7019351253121,1.19124200802737
167,0.02,1.67743110754118,79.9741677963105,21.1384412480719,9.81747943019984
167,0.04,1.60277898464203,77.4166385838689,19.1521080720213,8.79022516830884
167,0.06,1.53236956369721,74.917572905631,17.5632672810956,8.01678063387679
167,0.08,1.46549251531175,72.4639157363981,16.2362234841706,7.37904230129101
168,0,1.66381494564233,79.514646723428,20.7471025528232,1.24738351424294
168,0.01,1.67319576610957,79.8315623571167,21.0151280137587,1.23594743344451
168,0.02,1.66895672879211,79.6885345286066,20.8931564988725,9.3756200692588
168,0.04,1.59313713888986,77.0794508431189,18.9205148881803,8.47227414140596
168,0.06,1.52139128202632,74.520180056178,17.3346735915808,7.72680585095702
168,0.08,1.45303106860221,71.9979754151748,16.0047565485497,7.11213513653329
169,0,1.70567745758849,80.9176589355622,22.0008817850722,1.15877735615513
169,0.01,1.71327740502062,81.1692772113261,22.2459095274474,1.14815362149688
169,0.02,1.72066011782133,81.4128002913798,22.489741068307,1.13762728582343
169,0.04,1.66704245905919,79.6238480177405,20.8385416619434,9.03649473722302
169,0.06,1.60709805125915,77.5671682723365,19.2574752997532,8.24138115013002
169,0.08,1.55012893922156,75.5559839606664,17.9431213977709,7.51622894018205
170,0,1.6787917194427,80.0199170089042,21.1783693532342,1.20226443461741
170,0.01,1.68738722880826,80.3082248238634,21.4342406174503,1.19124200802737
170,0.02,1.69572804292204,80.5868245255244,21.6887615493226,1.16949939101987
170,0.04,1.659249644683,79.3598858712323,20.619114439331,8.55066712884683
170,0.06,1.59816670989282,77.255539213226,19.0407073577514,7.79830110523259
170,0.08,1.53985342253748,75.1872697930066,17.7217816621142,7.17794291271362
171,0,1.64778938559959,78.9698574893203,20.3045463066574,1.24738351424294
171,0.01,1.65758191057202,79.303264079118,20.5727472217181,1.23594743344451
171,0.02,1.66707803868539,79.6250508708999,20.8395541548373,1.22461619926505
171,0.04,1.65161887821337,79.1004313283551,20.4086166076628,8.16582371358592
171,0.06,1.58937466121454,76.947441678194,18.8314609483288,7.44731973905989
171,0.08,1.52973683242726,74.822464802817,17.5080272390703,6.85488226452662
172,0,1.65343910684874,79.1624094672996,20.4584463799905,1.16949939101987
172,0.01,1.6008238950328,77.3483946929773,19.1047469154064,11.4815362149688
172,0.02,1.54613205589311,75.4127824461665,17.8565078813531,10.8642562361707
172,0.04,1.44391657575761,71.6554266112401,15.8382534581576,9.81747943019984
172,0.06,1.34986119569533,68.0332362394816,14.2404144772064,8.95364765549594
172,0.08,1.26254786776575,64.5262997200934,12.9164611331636,8.24138115013002
173,0,1.63495138221415,78.5303273417375,19.9629579626736,1.20226443461741
173,0.01,1.58739494440552,76.8778847214383,18.7848929349167,10.9647819614319
173,0.02,1.53225798358473,74.9135444972343,17.560920636929,10.3752841581801
173,0.04,1.42893636432484,71.0891997221364,15.5694983885441,9.3756200692588
173,0.06,1.3335350920456,67.3881377027481,13.9825548856948,8.6297854776697
173,0.08,1.24476194833101,63.7946969653797,12.6619795427177,7.94328234724282
174,0,1.61516248921589,77.8473845481077,19.4570085050724,1.22461619926505
174,0.01,1.57584592034821,76.4707733869317,18.5171029733117,10.5681750921366
174,0.02,1.52018039321674,74.4762192568064,17.3097385834109,10
174,0.04,1.41564052917809,70.5832671519719,15.3358414205221,9.1201083935591
174,0.06,1.31892378308613,66.8066591842673,13.7560312837901,8.39459986519397
174,0.08,1.22871437694987,63.1295699539593,12.4362878293187,7.72680585095702
175,0,1.64955668235103,79.0301473356675,20.3524466009133,1.15877735615513
175,0.01,1.65832453870522,79.3284830228598,20.5933688143775,1.14815362149688
175,0.02,1.61811766032738,77.9497921687844,19.5310622244119,10.471285480509
175,0.04,1.53093560692208,74.865785830443,17.5331466160331,9.3756200692588
175,0.06,1.4499338371614,71.8817389178517,15.9479167196205,8.55066712884683
175,0.08,1.37407158463102,68.9809168305544,14.6325924930062,7.87045789695099
176,0,1.62540259250488,78.2016107894764,19.7158294715991,1.19124200802737
176,0.01,1.63497459152714,78.5311244494618,19.9635656772992,1.18032063565173
176,0.02,1.60738845917524,77.5772782917109,19.2645969999087,9.90831944892768
176,0.04,1.51915087532326,74.4388228745422,17.2885811356667,8.95364765549594
176,0.06,1.43686383639721,71.3893455159216,15.7109781699902,8.16582371358592
176,0.08,1.35953917110635,68.4133473860113,14.3957427219135,7.58577575029184
177,0,1.59888921683157,77.2807991715164,19.0580828150388,1.22461619926505
177,0.01,1.60936117855978,77.6459169657155,19.3130988369014,1.21338885046498
177,0.02,1.59762136442199,77.2364671981413,19.0276107992601,9.54992586021436
177,0.04,1.50824868903056,74.0416706173148,17.0668969041407,8.6297854776697
177,0.06,1.42467413822579,70.9273595872702,15.4941071500049,7.87045789695099
177,0.08,1.3459189289935,67.8779103143216,14.1776766594255,7.31139083483417
178,0,1.64557547312513,78.8942579037597,20.2448465085872,1.14815362149688
178,0.01,1.65428179424143,79.1910839187873,20.4815956771736,1.13762728582343
178,0.02,1.66276401915893,79.4790517371233,20.7175006903636,1.12719745617551
178,0.04,1.59433506284542,77.1214300740222,18.9490217503888,9.1201083935591
178,0.06,1.52335017825308,74.5912426523507,17.3751274796612,8.31763771102671
178,0.08,1.456484601492,72.1273818947188,16.0684554745057,7.65596606911256
179,0,1.6153714417485,77.8546303886123,19.4622279232838,1.18032063565173
179,0.01,1.62506242934555,78.1898723186794,19.7071305818464,1.16949939101987
179,0.02,1.63449907644306,78.514791404472,19.9511216830761,1.15877735615513
179,0.04,1.58537808807819,76.8069538891501,18.7376542007366,8.6297854776697
179,0.06,1.51325094738131,74.2241549741077,17.1680811427513,7.87045789695099
179,0.08,1.44503269850351,71.6974534245844,15.8585190597531,7.31139083483417
180,0,1.58126171448753,76.6619688473554,18.6418677876151,1.22461619926505
180,0.01,1.59210968685697,77.0434259846335,18.8961239615493,1.21338885046498
180,0.02,1.60266954995807,77.4128204027451,19.1494515940025,1.20226443461741
180,0.04,1.57660742410439,76.4976874220967,18.5345607042627,8.31763771102671
180,0.06,1.50330504042053,73.8608927059475,16.9677640220196,7.58577575029184
180,0.08,1.43377652207987,71.2725891561641,15.6556830773717,6.98232404077171
181,0,1.59954202940962,77.3036148538424,19.0738061348958,1.15877735615513
181,0.01,1.53433724542883,74.9885770287292,17.6047296911462,11.6949939101987
181,0.02,1.47218103667169,72.7128643624615,16.3623474296201,11.0662378397767
181,0.04,1.35705481042867,68.3159348295785,14.35568961339,10
181,0.06,1.25231932069866,64.1062760125114,12.7695404171582,9.1201083935591
181,0.08,1.15604818615806,60.0578940005881,11.4565194885657,8.47227414140596
182,0,1.57951745320282,76.6004456193128,18.601530206195,1.18032063565173
182,0.01,1.51951174899353,74.451933421963,17.2959929328634,11.1686324778056
182,0.02,1.45702674626908,72.147677165593,16.0784860470763,10.5681750921366
182,0.04,1.3410085052354,67.6840417999976,14.099955435864,9.6382902362397
182,0.06,1.23514634473534,63.3967304080786,12.5263116922011,8.87156012037961
182,0.08,1.13761350633683,59.2630225964804,11.2179499931487,8.16582371358592
183,0,1.55833380340657,75.8490831073092,18.1230505004761,1.20226443461741
183,0.01,1.50681849039902,73.98941567042,17.0381300433128,10.7646521362983
183,0.02,1.44391070101952,71.6552053432226,15.8381468799746,10.2801629812647
183,0.04,1.32687633554857,67.1236279959741,13.8788359780859,9.3756200692588
183,0.06,1.21985505458896,62.7603293265595,12.3132204570061,8.6297854776697
183,0.08,1.12110880364264,58.5460043431302,11.0074758882745,8.01678063387679
184,0,1.5952845702383,77.1546865547529,18.9716701747378,1.14815362149688
184,0.01,1.60490768480252,77.4908684818055,19.203911304888,1.13762728582343
184,0.02,1.55331227113942,75.6698392290991,18.0125870749935,10.5681750921366
184,0.04,1.45406260794313,72.0366502393648,16.0237472896157,9.54992586021436
184,0.06,1.36278270040669,68.5403579422936,14.4482249350706,8.70963589956081
184,0.08,1.27809507051364,65.1610232998669,13.1428307468272,8.01678063387679
185,0,1.56922932227369,76.2365014243723,18.3665663738158,1.16949939101987
185,0.01,1.57961260038547,76.6038029775573,18.6037267564394,1.15877735615513
185,0.02,1.54144723421327,75.2445803456869,17.7558291630311,10.0925288607668
185,0.04,1.4412726598309,71.5557829634076,15.7903832187194,9.1201083935591
185,0.06,1.34882908729787,67.9925984281257,14.2239598098609,8.31763771102671
185,0.08,1.26277871497226,64.5357568651882,12.9197950964423,7.72680585095702
186,0,1.54102227062719,75.2293037496872,17.7467409015308,1.20226443461741
186,0.01,1.55224793183307,75.6317915287345,17.9893133908896,1.19124200802737
186,0.02,1.53066549855613,74.8560269058515,17.5274818540498,9.6382902362397
186,0.04,1.42947130278065,71.1094887342605,15.5789935815546,8.79022516830884
186,0.06,1.33584336688526,67.4796411553714,14.0187027181879,8.09095899178382
186,0.08,1.24854406499255,63.9507601418779,12.7157048656329,7.51622894018205
187,0,1.59082832582601,76.9984732068583,18.8657816266737,1.12719745617551
187,0.01,1.60038247534092,77.3329775926856,19.0940822758184,1.11686324778056
187,0.02,1.60972010075262,77.6583981729474,19.3219468725551,1.10662378397767
187,0.04,1.52561471697181,74.6733094179672,17.4220728608137,9.28966386779936
187,0.06,1.44490099961845,71.6924955546491,15.8561260061431,8.47227414140596
187,0.08,1.36949856228018,68.8027297745503,14.5575838835376,7.79830110523259
188,0,1.55840365376001,75.851573344408,18.1245948021435,1.16949939101987
188,0.01,1.56888868137611,76.2244200573542,18.3588715343078,1.15877735615513
188,0.02,1.57913243503753,76.5868583030037,18.5926462244492,1.14815362149688
188,0.04,1.51577030909852,74.3158961283239,17.2193815833109,8.79022516830884
188,0.06,1.43396018903775,71.2795398688138,15.6589655737975,8.01678063387679
188,0.08,1.35727631042153,68.3246244807687,14.3592555705662,7.37904230129101
189,0,1.52241592817989,74.5573593652569,17.355816047078,1.20226443461741
189,0.01,1.53396005903927,74.9749714211254,17.5967699643148,1.19124200802737
189,0.02,1.54523927177816,75.3807576486694,17.8372519644122,1.18032063565173
189,0.04,1.50616763154939,73.9656234456564,17.0250624707437,8.47227414140596
189,0.06,1.42323308385304,70.8725678072762,15.4687225964307,7.72680585095702
189,0.08,1.34531073526385,67.8539221145104,14.1680248914084,7.17794291271362
190,0,1.72584251352318,81.5832144772881,22.6644876827345,12.4738351424294
190,0.01,1.67774783259082,79.9848200960339,21.147722023814,11.6949939101987
